ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
378007,7 Reasons Consumers Won't Love the $7 Billion Citigroup Deal,http://www.huffingtonpost.com/rj-eskow/7-reasons-consumers-wont_b_5586474.html,Huffington Post,0,do0zme6MejoNoKMapoWp_gZzo5KKM,www.huffingtonpost.com,1405431577702
250552,GM Now Says 47 Crashes Tied to Ignition-Switch Defect,http://www.businessweek.com/news/2014-05-24/gm-now-says-47-crashes-tied-to-ignition-switch-defect,Businessweek,1,dYwJ9dhNbk0ue5MCpu4nd9O-5iWUM,www.businessweek.com,1401100441459
390906,PRECIOUS-Gold edges above $1300/oz as Russia sanctions hit equities,http://in.reuters.com/article/2014/07/17/markets-precious-idINL4N0PS24U20140717,Reuters,0,dkCazw3sRu0_jOMxlU1y2ptNf2sjM,in.reuters.com,1405699662046
143126,A Way of Life at Risk on the Anniversary of the BP Oil Spill,http://www.huffingtonpost.com/jeffrey-buchanan/a-way-of-life-at-risk-on-_b_5168868.html\?utm_hp_ref=green,Huffington Post,0,dsoq4P9WG8qAtEM3zFLMYqYIXk_YM,www.huffingtonpost.com,1398053894414
415364,MTV Video Music Awards 2014 - Check Out The Red Carpet Pics! [Pictures],http://www.contactmusic.com/in-pictures/mtv-video-music-awards-2014-red-carpet-pictures_4340144,Contactmusic.com,2,dvOd5HbJXx6GwjMNT6O3asE_sPupM,www.contactmusic.com,1409019947473
220993,US Malware Probe Yields Dozens of Arrests Worldwide (2),http://www.businessweek.com/news/2014-05-19/u-dot-s-dot-malware-probe-said-to-yield-dozens-of-arrests-worldwide,Businessweek,1,dQvJF9ykBetpUXMRhEgOxOHzWm4RM,www.businessweek.com,1400518834401
174706,Star Trek - William Shatner Receives Prestigious Nasa Honour,http://www.contactmusic.com/story/william-shatner-receives-prestigious-nasa-honour_4173824,Contactmusic.com,1,dKZ5kRfzI8otDGMhN_8DxFnPsFX9M,www.contactmusic.com,1398875204258
126430,Paparazzi Crash Lindsay Lohan's Photo Shoot,http://www.huffingtonpost.com/2014/04/16/lindsay-lohan-photo-shoot-paparazzi_n_5155475.html,Huffington Post,2,d2PLHzzP1G_M3uMunhFJy49RWqUiM,www.huffingtonpost.com,1397711403445
8772,"PRECIOUS-Gold firm on fund inflows; China, Ukraine worries support",http://in.reuters.com/article/2014/03/11/markets-precious-idINL3N0M80XF20140311,Reuters,0,dd-ja3A1HzLxsTMnYm_Zo9l7RZAHM,in.reuters.com,1394709572019
213379,Apple Sued Over Vanishing Texts After IPhones Swapped Out,http://www.businessweek.com/news/2014-05-16/apple-sued-over-vanishing-texts-after-iphones-swapped-out-1,Businessweek,1,dm0PCvaTbEebsQM5qmPsAXZF0l7CM,www.businessweek.com,1400383025796
244351,How Much Sunscreen Do You Really Need For Your Body?,http://www.huffingtonpost.com/2014/05/23/how-much-sunscreen-you-need-for-your-body_n_5374390.html,Huffington Post,3,dGS4WfSFbSG1m5Mn2edoiXNWxZ8nM,www.huffingtonpost.com,1400883454777
192829,"FOREX-Euro off highs ahead of ECB, data set to drive currencies",http://in.reuters.com/article/2014/05/07/markets-forex-idINL3N0NT6KI20140507,Reuters,0,dj2gaJQ71DfKWyMRvKbZUWIkrAKLM,in.reuters.com,1399562365934
319830,'It's not over': Lana Del Rey arrives in London as rumoured fiance Barrie-James  ...,http://www.dailymail.co.uk/tvshowbiz/article-2669715/Barrie-James-ONeill-says-not-Lana-Del-Rey.html,Daily Mail,2,dJD9KwQaNI-FLEM3Fv7dfAMpLRzFM,www.dailymail.co.uk,1403795295333
224480,Antarctic ice losses have DOUBLED since 2010 researchers reveal,http://www.dailymail.co.uk/sciencetech/article-2632917/Antarctic-ice-losses-DOUBLED-2010-researchers-reveal-study-shows-159-BILLION-tonnes-ice-melting-year.html,Daily Mail,1,dNHKWP9lYrCnXvMfwV2ZYM4gFQKjM,www.dailymail.co.uk,1400584887268
51757,"Billions in Fines, but No Jail Time for Bank of America",http://www.businessweek.com/articles/2014-03-27/billions-in-fines-but-no-jail-time-for-bank-of-america,Businessweek,0,dnQ9CiOAhXTViEMht91Ct0UdxlZWM,www.businessweek.com,1395952061351
340444,"Facebook's Psych Experiment: Consent, Privacy, and Manipulation",http://www.huffingtonpost.com/daniel-j-solove/facebook-psych-experiment_b_5545372.html,Huffington Post,1,de6bx-IZO06XfNMnoq4pEW5x7CkpM,www.huffingtonpost.com,1404230297120
329172,Transformers: Age of Extinction reviewed. | Paramount,http://www.huffingtonpost.com/2014/06/27/transformers-age-of-extinction-review_n_5532799.html,Huffington Post,2,d79g5WRHWWIWfUM2SBHH6Ytl7qvKM,www.huffingtonpost.com,1403938083274
234590,German Economy Maintains Momentum as Services Growth Surges,http://www.businessweek.com/news/2014-05-22/german-economy-maintains-momentum-as-services-growth-surges,Businessweek,0,dtPhHPddwVSZxEMKNp9zEp0kqCNQM,www.businessweek.com,1400752973402
368841,Taylor Swift - Taylor Swift Defends Music Industry In The Wall Street Journal Essay,http://www.contactmusic.com/story/taylor-swift-defends-music-industry-in-the-wall-street-journal-essay_4275939,Contactmusic.com,2,dTXNYgGAU-suPrM_TZJX_JAaEQu7M,www.contactmusic.com,1404833399490
277602,UPDATE 2-BMW and Tesla executives meet to discuss electric cars,http://www.reuters.com/article/2014/06/13/bmw-tesla-motors-idUSL5N0OU1QL20140613,Reuters,1,dJSnmhEIrn7EetM3PeLGI2rkc1LCM,www.reuters.com,1402664714023
51476,US STOCKS-Wall St dips after data; Citi leads financials lower,http://in.reuters.com/article/2014/03/27/markets-usa-stocks-idINL1N0MO18120140327,Reuters,0,dP-1PpYiFy6Ez7MKCA5lxmjF9UfQM,in.reuters.com,1395951065685
120768,UPDATE 3-Zebra Tech to buy Motorola Solutions' enterprise business,http://in.reuters.com/article/2014/04/15/motorola-solu-zebra-tech-idINL3N0N72O020140415,Reuters,0,d2xJkhSvn819nrM61L89QBM_Jbr_M,in.reuters.com,1397640940985
392133,US Video Game Sales Rise 24% in June as Consoles Double,http://www.businessweek.com/news/2014-07-17/u-dot-s-dot-video-game-sales-rise-24-percent-in-june-as-consoles-double,Businessweek,1,dkWNcdUBfwURMjMn2vv2oJJy4k58M,www.businessweek.com,1405708737442
268262,"US would face hurdles bringing case against Icahn, Mickelson: lawyers",http://www.reuters.com/article/2014/06/03/us-insidertrading-icahn-legal-idUSKBN0ED09U20140603,Reuters,0,dul0FLkGD9wIJcM_tbHHWKbz-eUNM,www.reuters.com,1401812682049
241815,US Air Force sees Space Fence choice soon: Lockheed or Raytheon,http://in.reuters.com/article/2014/05/21/usa-airforce-radar-idINL1N0O725C20140521,Reuters,1,d7zOH0mA7d9V_jMFper81L4OIvXlM,in.reuters.com,1400865729600
17472,Apple Introduces More Affordable IPhone 5c With Less Memory (1),http://www.businessweek.com/news/2014-03-18/apple-introduces-cheaper-iphone-5c-with-less-memory-in-europe,Businessweek,1,dJQbMcJMikNPqBMYRWteaWPy6-izM,www.businessweek.com,1395160739809
233683,"UPDATE 1-France's Godard at 83 screens a 3D ""Adieu"" at Cannes",http://in.reuters.com/article/2014/05/21/filmfestival-cannes-idINL6N0O74ZU20140521,Reuters,2,d8REtqt2I1EzV_M6d9hYgQXwUVNbM,in.reuters.com,1400706454597
364459,CORRECTED-UPDATE 1-ADM buys ingredients company Wild Flavors for  ...,http://www.reuters.com/article/2014/07/07/wildflavours-archer-daniels-idUSL6N0PI1Q120140707,Reuters,0,dZEoQtgqqTc0zGMzU5yDMgvoX_WkM,www.reuters.com,1404753867870
374682,REFILE-TREASURIES-US bond prices rise as Fed hints no hurry to hike rates,http://in.reuters.com/article/2014/07/09/markets-usa-bonds-idINL2N0PK1TM20140709,Reuters,0,dXszqDf4846Op3Mmpkp6XPRRaOFgM,in.reuters.com,1404969074996
322253,Fed's Bullard says prefers bond-buying to end in October,http://in.reuters.com/article/2014/06/26/usa-fed-bullard-bondbuys-idINU5N0MO01C20140626,Reuters,0,dJela8uxiRnjVgMbiSKiq4Jvlb0cM,in.reuters.com,1403851064861
35672,S&P 500 Caps Best Week Since February on Improving Economic Data,http://www.businessweek.com/news/2014-03-22/s-and-p-500-caps-best-week-since-february-on-improving-economic-data,Businessweek,0,dWodkwDbYh8CP3MN40m4jTNqXmMWM,www.businessweek.com,1395621178905
272641,FOREX-Euro gets a respite after euro zone inflation data,http://in.reuters.com/article/2014/06/03/markets-forex-idINL1N0OK0ST20140603,Reuters,0,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM,in.reuters.com,1401882973695
311033,"UPDATE 2-Austria signs Russian pipeline deal, hosts rare Putin visit",http://www.reuters.com/article/2014/06/24/austria-russia-southstream-idUSL6N0P53C620140624,Reuters,0,dL7V8gVWmRPlC6M0Q6x28YiOLqezM,www.reuters.com,1403633606463
382311,"'As long as I am alive, any book purporting to be with my cooperation is a  ...",http://www.dailymail.co.uk/news/article-2693715/As-long-I-alive-book-purporting-cooperation-falsehood-Reclusive-author-Harper-Lee-denies-having-new-memoir.html,Daily Mail,2,dpeH2MLMBC1_rDMHvYzQz9EsW-jHM,www.dailymail.co.uk,1405507473801
75266,"Frankie Knuckles, The Undisputed Pioneer of House Music, Dies Aged 59",http://www.contactmusic.com/article/frankie-knuckles-dies-house-music-pioneer_4134352,Contactmusic.com,2,d10CKSvN6GIq2eMx-i9pQvN8LKBsM,www.contactmusic.com,1396354169278
23225,The Muppets Take Their Rightful Place As The Main Stars In 'The Muppets Most  ...,http://www.contactmusic.com/article/the-muppets-the-muppets-most-wanted-review_4115709,Contactmusic.com,2,d_xtjiL0AZVdERM0_1sFKXNDZ0XOM,www.contactmusic.com,1395239140062
77153,"Ford sees US 16 mln annualized auto sales rate, including big trucks",http://in.reuters.com/article/2014/04/01/autos-ford-motor-sales-idINL1N0MT0QA20140401,Reuters,0,dpQq9FO68gKZ2hMfbufolcmpOMRXM,in.reuters.com,1396369416347
328259,Things Get Super-Awkward When CNBC Discusses Whether Tim Cook Is Gay,http://www.huffingtonpost.com/2014/06/27/cnbc-tim-cook-gay_n_5538174.html\?ir=Business,Huffington Post,1,dTL4-sBh0DE5mtMvkhUcFjogSozeM,www.huffingtonpost.com,1403931105231
112715,Asset manager TIAA-CREF to buy Nuveen Investments - WSJ,http://in.reuters.com/article/2014/04/14/nuveeninvestments-sale-idINL3N0N62MA20140414,Reuters,0,dtx_8fi70BXtgbMdyqrxZjxUWMV_M,in.reuters.com,1397510952454
161343,Kate Upton and Cameron Diaz keep covered up at The Other Woman screening  ...,http://www.dailymail.co.uk/tvshowbiz/article-2612797/Kate-Upton-Cameron-Diaz-covered-The-Other-Woman-screening-days-showing-lots-skin-premiere.html,Daily Mail,2,d29-Z60dCfa54WMEYVuUhoqbbYIyM,www.dailymail.co.uk,1398406116312
211035,'Community' Creator Dan Harmon Lists Some Shows To Fill The Void,http://www.contactmusic.com/article/dan-harmon-twitter-tumblr-community-cancelled_4191416,Contactmusic.com,2,dXk-F94AbwkKZYMEcSoSy4Iq648qM,www.contactmusic.com,1399987055632
307395,Facebook comes back online: Social network returns after 30-minute global  ...,http://www.dailymail.co.uk/sciencetech/article-2662303/Facebook-DOWN-Social-network-suffers-major-outage-users-world-flock-Twitter-complain.html,Daily Mail,1,dWcypcgmCSbOwDMZpNiIyDH9rjSTM,www.dailymail.co.uk,1403203396205
319140,They're off and running! Beyonce and Jay Z begin their joint megatour in Miami  ...,http://www.dailymail.co.uk/tvshowbiz/article-2670345/Beyonce-Jay-Z-begin-joint-megatour-Miami-strips-revealing-fishnet-outfit.html,Daily Mail,2,djqgp6YLbYL5FpMwOQ3d3n8mZIXfM,www.dailymail.co.uk,1403789970095
322885,Alcoa to Acquire Aerospace Parts Maker for $2.85 Billion,http://www.businessweek.com/news/2014-06-26/alcoa-nears-deal-to-buy-aerospace-supplier-firth-rixson,Businessweek,0,dadrHJfTXlOPOSMyDaKtVXWU45EWM,www.businessweek.com,1403856517749
169224,Yahoo to Debut Two Video Shows to Draw More Viewers to Website,http://www.businessweek.com/news/2014-04-28/yahoo-to-debut-two-video-shows-to-draw-more-viewers-to-website,Businessweek,2,dr3jk0vLDaSHQyMw4tJ2lufUc-AgM,www.businessweek.com,1398794577942
319809,Lana Del Rey - Lana Del Rey Debuts At Number One In Us,http://www.contactmusic.com/story/lana-del-rey-debuts-at-number-one-in-u-s_4259228,Contactmusic.com,2,dJD9KwQaNI-FLEM3Fv7dfAMpLRzFM,www.contactmusic.com,1403795288998
166697,Germany Signals Siemens Backing Over GE in Battle for Alstom,http://www.businessweek.com/news/2014-04-28/germany-signals-siemens-backing-over-ge-in-battle-for-alstom,Businessweek,0,ddieo1I2wvePuIM-llBRDdtri4i3M,www.businessweek.com,1398776168955
228698,Ryan Gosling cosies up to Christina Hendricks at photo call for Lost River,http://www.dailymail.co.uk/tvshowbiz/article-2633958/Ryan-Gosling-cosies-Christina-Hendricks-photo-call-Lost-River.html,Daily Mail,2,dp1yEdXqQNSNsGMdmYgGQk8AjBd8M,www.dailymail.co.uk,1400651162957
325147,Michelle Fairley Will Not Return To 'Game Of Thrones' As Lady Stoneheart,http://www.contactmusic.com/in-depth/michelle-fairley-will-not-return-game-of-thrones-lady-stoneheart_4261143,Contactmusic.com,2,dStHXFZoe1FDTCM5XcE1IqDtD7fnM,www.contactmusic.com,1403871021178
352421,Lindsay Lohan sports painful-looking cuts and bruises on her legs as she steps  ...,http://www.dailymail.co.uk/tvshowbiz/article-2678377/Lindsay-Lohan-sports-painful-looking-cuts-bruises-legs-steps-solo-28th-birthday.html,Daily Mail,2,dCgKp5Dryw7NaJMV43bL3DMhdR5OM,www.dailymail.co.uk,1404401917639
165455,'The Other Woman' Review: It Has Zip But Little Else,http://www.huffingtonpost.com/2014/04/25/the-other-woman-review_n_5211915.html,Huffington Post,2,dplkIrerx7tCqVMEvSiyZW0qXKMeM,www.huffingtonpost.com,1398470334533
367001,Gold Declines for Second Session on Interest-Rate Outlook,http://www.businessweek.com/news/2014-07-06/gold-extends-retreat-from-three-month-high-as-dollar-strengthens,Businessweek,0,diWlTsROqjpNHYMZENAiQs4IOoPmM,www.businessweek.com,1404817060743
14984,Tyler The Creator - Tyler The Creator Dashed To Dallas Gig After Arrest,http://www.contactmusic.com/story/tyler-the-creator-dashed-to-dallas-gig-after-arrest_4112374,Contactmusic.com,2,dH2BbRGRU_oreeM2VzuRNU8VCa2gM,www.contactmusic.com,1395065192537
289732,James And Pippa Middleton Begin 3000 Mile Charity Bike Ride Across America,http://www.contactmusic.com/article/pippa-middleton-james-cycling-charity-race-across-america_4244744,Contactmusic.com,2,dW8taTWTadGURuMML6cSOD8TPoAcM,www.contactmusic.com,1402872020063
150728,Snoop Dogg Gives Brian Williams' Rap Of 'Gin And Juice' The Thumbs Up,http://www.contactmusic.com/article/snoop-dogg-brian-williams-gin-and-juice_4164162,Contactmusic.com,2,ducs05-vtcnwUPMRmbptlyUVgSlwM,www.contactmusic.com,1398226869450
261179,Robert De Niro - Robert De Niro Opens Up About Father's Sexuality,http://www.contactmusic.com/story/robert-de-niro-opens-up-about-father-s-sexuality_4216725,Contactmusic.com,2,d8VNwrZ2WXMxAJMecAMVoOQGGru7M,www.contactmusic.com,1401297245611
223343,Sleep deprived children are more likely to be OBESE,http://www.dailymail.co.uk/health/article-2632774/Sleep-deprived-children-likely-obese-Infants-miss-nap-time-run-risk-overweight-seven.html,Daily Mail,3,db-05dOzLg685fMxL00damT3-qGMM,www.dailymail.co.uk,1400536401748
151239,Iconic 1964 World's Fair Photos Reveal How Future Of Science & Technology  ...,http://www.huffingtonpost.com/2014/04/21/1964-worlds-fair-future-science-technology_n_5175343.html\?utm_hp_ref=world&amp;ir=World,Huffington Post,2,dWLTH6zFrSKjmHMXU0T9N7gmxYLzM,www.huffingtonpost.com,1398229354365
27833,Oprah Chai: How She Created Her New Tea With Teavana And Starbucks (VIDEO),http://www.huffingtonpost.com/2014/03/19/oprah-chai-teavana-starbucks-tea_n_4994577.html\?utm_hp_ref=food&amp;ir=Food,Huffington Post,2,dDM2cRZIfE08RWM--m0HtgOpL4zxM,www.huffingtonpost.com,1395334236888
147073,Eli Lilly to buy Novartis' animal health business for $5.4 bln,http://in.reuters.com/article/2014/04/22/novartis-divestiture-eli-lilly-idINL3N0NE14J20140422,Reuters,0,d0BJOy4VPmT-CKMOzWgDCCxSYbyjM,in.reuters.com,1398161803242
239822,'Pretty Little Liars' GQ Spread Under Photoshop Scrutiny,http://www.huffingtonpost.com/2014/05/21/pretty-little-liars-gq-photoshop_n_5367384.html,Huffington Post,2,d5ZfuWW6vwC6lzMZTnI9QPXQnzs5M,www.huffingtonpost.com,1400826397490
371955,UPDATE 1-AbbVie forced to retract comments in Shire takeover fight,http://in.reuters.com/article/2014/07/09/shire-abbvie-idINL6N0PK1LS20140709,Reuters,0,dlknCqBVrOVJ4WMTGn5UzGeYobmoM,in.reuters.com,1404902168744
412974,"WRAPUP 2-New home sales fall, but US economy stays on solid ground",http://www.reuters.com/article/2014/08/25/usa-economy-idUSL1N0QV0Q820140825,Reuters,0,d4sLq1d97LRP6_Moihy5wbYi8hdXM,www.reuters.com,1408998451741
260951,Beyonce is business chic in blouse and pencil skirt while sucking on a lollipop  ...,http://www.dailymail.co.uk/tvshowbiz/article-2641852/Beyonce-business-chic-blouse-pencil-skirt-sucking-lollipop-gets-work-following-Hamptons-getaway.html,Daily Mail,2,djpzRcf54h1EmRM8L8WzbLk2eCN9M,www.dailymail.co.uk,1401296430897
161020,"New Details Emerge On The New, Neutered Net Neutrality Rules",http://www.huffingtonpost.com/2014/04/24/net-neutrality-rules_n_5205844.html,Huffington Post,1,dG4GMJOa81rynJMVq8aLVP6THZTjM,www.huffingtonpost.com,1398403391308
49037,Russell Crowe - Russell Crowe Blasts Noah Critics,http://www.contactmusic.com/story/russell-crowe-blasts-noah-critics_4126557,Contactmusic.com,2,dtWuGpcG1wq8wVMInm8hRU3o3koMM,www.contactmusic.com,1395885564650
310784,UPDATE 2-North Dakota aims to nearly double pipeline capacity -governor,http://www.reuters.com/article/2014/06/24/north-dakota-pipeline-idUSL2N0P50M920140624,Reuters,0,dECYirrYdEnSWYMx3sl-TWngHhX3M,www.reuters.com,1403632187173
319828,Barrie-james O'neill - Barrie-james O'neill: 'It's Not Over Between Lana Del Rey  ...,http://www.contactmusic.com/story/barrie-james-o-neill-it-s-not-over-between-lana-del-rey-and-i_4259171,Contactmusic.com,2,dJD9KwQaNI-FLEM3Fv7dfAMpLRzFM,www.contactmusic.com,1403795294470
117086,"Consumer prices rose just 1.5 percent for all of 2013, down from 1.8 percent in  ...",http://www.huffingtonpost.com/huff-wires/20140415/us--consumer-prices/\?utm_hp_ref=homepage&amp;ir=homepage,Huffington Post,0,dyugMC18rw8FaiMJ-QTGtr9oTxPvM,www.huffingtonpost.com,1397578187736
73069,Johnny Depp - Johnny Depp Shows Off 'Engagement Ring',http://www.contactmusic.com/story/johnny-depp-shows-off-engagement-ring_4133234,Contactmusic.com,2,dsIVrrOXvzK3y6M1A1OkR9XsJo10M,www.contactmusic.com,1396294220586
354663,Katt Williams - Katt Williams Denies Drawing Gun At Comedy Club - Report,http://www.contactmusic.com/story/katt-williams-denies-drawing-gun-at-comedy-clubreport_4269982,Contactmusic.com,2,dk7WUChxIyKTT0MNm-sOeWH1t6pjM,www.contactmusic.com,1404463519410
342126,"Melissa McCarthy Shines In First Indie Project, ""Tammy""",http://www.contactmusic.com/article/melissa-mccarthy-tammy-movie-release-female-comedian_4266999,Contactmusic.com,2,dVOUukrSCC33FCMFN42rlwcSr40UM,www.contactmusic.com,1404246704906
279668,Home > Cliff Richard > Cliff Richard Is 'Very Disappointed' Over Cancelled  ...,http://www.contactmusic.com/story/cliff-richard-is-very-disappointed-over-cancelled-morrissey-gig_4240213,Contactmusic.com,2,dL9FdpuR3z5dZFM3wTHFskCZpG3AM,www.contactmusic.com,1402678508437
2888,Zac Efron Confirms He Is Eager For 'High School Musical' Reunion Movie,http://www.contactmusic.com/article/zac-efron-high-school-musical-reunion_4104245,Contactmusic.com,2,dEwcrt6LPSpnQZMj6PUU87nPXmo7M,www.contactmusic.com,1394529759470
150896,Lindsay Lohan - Lindsay Lohan 'Fine' After Miscarriage Reveal,http://www.contactmusic.com/story/lindsay-lohan-fine-after-miscarriage-reveal_4162738,Contactmusic.com,2,dRQgv2RwWA_J1tMtqLy5rOs3WgqAM,www.contactmusic.com,1398227645457
304114,Bowe Bergdahl's platoon-mate testifies before Congress that he should face  ...,http://www.dailymail.co.uk/news/article-2661751/Bowe-Bergdahls-platoon-mate-testifies-Congress-face-EIGHT-criminal-charges-including-desertion.html,Daily Mail,2,d9RlYs5Vk_JTE2ME9-kMG5GvolnoM,www.dailymail.co.uk,1403136385998
293028,Harrison Ford To Be Shot From â€œWaist Upâ€ For Star Wars: Episode VII?,http://www.contactmusic.com/article/star-wars-episode-7-harrison-ford_4245537,Contactmusic.com,2,d5sPiElzoSD0QhMqVo2Dy9i2LFoBM,www.contactmusic.com,1402951800191
371754,"US STOCKS-Futures point to lower open, investors await earnings",http://www.reuters.com/article/2014/07/08/markets-usa-stocks-idUSL2N0PJ0L220140708,Reuters,0,djcW5_rWDRB_FJMiIFS9RQtqO1mNM,www.reuters.com,1404900022397
364298,Uber Temporarily Cuts Prices on UberX Service in New York,http://www.businessweek.com/news/2014-07-07/uber-temporarily-cuts-prices-on-uberx-service-in-new-york,Businessweek,0,domaSZnnof5029Md_K60EZ6rnUlrM,www.businessweek.com,1404752940571
281875,Whole Foods nightmare as company that provides them beef recalls 4000  ...,http://www.dailymail.co.uk/news/article-2656486/Company-recalls-4-000-pounds-beef-sent-restaurants-Whole-Foods-stores-MAD-COW-disease-fears.html,Daily Mail,3,d3K-_EDTSHzhI1M8NeC9ldIaiFPyM,www.dailymail.co.uk,1402693191304
6374,Grant Gustin is bloody and bruised as he films scene for spin-off The Flash,http://www.dailymail.co.uk/tvshowbiz/article-2577343/Grant-Gustin-bloody-bruised-films-pivotal-scene-forthcoming-superhero-spin-The-Flash.html,Daily Mail,2,dhEMwa0MwoR1WhMbGqJ5FLoTnr5nM,www.dailymail.co.uk,1394599793190
291998,Kim Kardashian Flashes Cleavage At Bonaroo Whilst Kanye West Is Booed  ...,http://www.contactmusic.com/in-pictures/kim-kardashian-flashes-cleavage-bonaroo-whilst-kanye-west-booed-pictures_4244049,Contactmusic.com,2,dYNGdI-_pkJeCDM2VpiV886e7EPBM,www.contactmusic.com,1402940839162
80179,"FOREX-Yen still friendless, euro firms ahead of ECB",http://in.reuters.com/article/2014/04/01/markets-forex-idINL4N0MT4V320140401,Reuters,0,dX8YvMGOFW4FIcMxQOAxjMru4LN7M,in.reuters.com,1396429591644
245703,US STOCKS-Futures edge higher; new home sales data on tap,http://www.reuters.com/article/2014/05/23/markets-usa-stocks-idUSL1N0O90CK20140523,Reuters,0,deZNJZ6HJbHr9xMJclJdFBMFF8oLM,www.reuters.com,1400929910064
341022,BNP Record Penalty Ends US Sanctions Probe: Timeline,http://www.businessweek.com/news/2014-07-01/bnp-record-penalty-ends-u-dot-s-dot-sanctions-probe-timeline,Businessweek,0,dC1SZXZyPcsh8zMMOjBBXHsrl0u3M,www.businessweek.com,1404237161262
200800,ECB's Draghi says critics should not threaten bank's independence,http://www.reuters.com/article/2014/05/08/ecb-rates-critics-idUSL6N0NS3J920140508,Reuters,0,dibPrncWSnfQ6yMpAIzIKB9Std9CM,www.reuters.com,1399689608958
89725,Mickey Rooney's shambolic and desperate last days: Kept away from his wife as  ...,http://www.dailymail.co.uk/news/article-2599302/Mickey-Rooneys-shambolic-desperate-days-Kept-away-wife-family-wages-war-star-funeral.html,Daily Mail,2,dikCy7lONPeFWQMasRAkhufnbqs8M,www.dailymail.co.uk,1396937844565
371745,US STOCKS SNAPSHOT-Wall St opens lower as earnings loom,http://in.reuters.com/article/2014/07/08/markets-usa-stocks-open-idINZXN0R7P0520140708,Reuters,0,djcW5_rWDRB_FJMiIFS9RQtqO1mNM,in.reuters.com,1404900019458
14763,Mr Peabody And Sherman overtakes Need For Speed to top US box office,http://www.dailymail.co.uk/tvshowbiz/article-2582369/Mr-Peabody-And-Sherman-overtakes-Need-For-Speed-win-US-box-office-race-21-2m-haul.html,Daily Mail,2,dSQ--p73noJ_qUMw3cgYmRHfmL5sM,www.dailymail.co.uk,1395064409425
33347,Lions Gate Revisits Teen-Warrior Dystopia in 'Divergent',http://www.businessweek.com/news/2014-03-21/lions-gate-revisits-teen-warrior-dystopia-in-divergent,Businessweek,2,dgVkPiWv0Y86GaMQ0tlWQDVSgBsRM,www.businessweek.com,1395519931734
250376,Draghi Says ECB Must Be Watchful on Low Inflation,http://www.businessweek.com/news/2014-05-26/draghi-says-ecb-must-be-watchful-on-low-inflation,Businessweek,0,djOPh04WnN4_fmMi97wZVdgMjseYM,www.businessweek.com,1401098590202
397293,One cool customer: Hilary Duff looks relaxed in curve-hugging jeans... day  ...,http://www.dailymail.co.uk/tvshowbiz/article-2709001/Hilary-Duff-shows-lean-legs-anxiously-awaits-release-new-single-Chasing-The-Sun.html,Daily Mail,2,dA2Lt00mq-f5eZMi6qirirsYItj4M,www.dailymail.co.uk,1406666997766
306251,European Bonds Jump as Fed Outlook on Rates Enhances ECB Support,http://www.businessweek.com/news/2014-06-19/european-bonds-advance-as-fed-s-low-rate-outlook-boosts-demand,Businessweek,0,dfpKoiYAZf0opyMJJFgooEjgKxFPM,www.businessweek.com,1403195387394
353479,The TRUCK that can drive itself: Mercedes shows off self driving system for  ...,http://www.dailymail.co.uk/sciencetech/article-2680057/The-TRUCK-drive-Mercedes-shows-self-driving-freight-vehicles.html,Daily Mail,0,dr8IbRRj7v5ATbM847z6cu9zooF0M,www.dailymail.co.uk,1404452003914
183247,Danica McKellar is eliminated from Dancing With The stars after garnering two  ...,http://www.dailymail.co.uk/tvshowbiz/article-2621169/Danica-McKellar-eliminated-Dancing-With-The-stars-garnering-two-flawless-scores.html,Daily Mail,2,d_hkNefz8uam2tMyhuI0QgziXPDCM,www.dailymail.co.uk,1399384795957
41359,Euro zone bonds mostly weaker after PMI data,http://in.reuters.com/article/2014/03/24/markets-bonds-euro-idINL5N0ML1WD20140324,Reuters,0,dSSoW8MbaWwbChMYTaGbQPS1Ngw0M,in.reuters.com,1395768760368
163701,"Amazon A Presence in Streaming Video, But Not Music (Yet)",http://www.huffingtonpost.com/michael-r-levin/amazon-a-presence-in-stre_b_5213158.html,Huffington Post,0,dh0IcliVVI3eddM9FlbTs5Q0QqwzM,www.huffingtonpost.com,1398460982475
197446,From IPO To Rental Boyfriends: Everything You Need To Know About China's  ...,http://www.huffingtonpost.com/2014/05/07/alibaba-ipo_n_5278774.html,Huffington Post,1,dKppHJH3n92PnuM8aNn1w2dPkylJM,www.huffingtonpost.com,1399629804238
406586,YOUR MONEY-Americans borrow less than 25 pct of college costs in 2013 -study,http://in.reuters.com/article/2014/07/31/education-college-spending-idINL2N0Q51Z020140731,Reuters,0,dyaV3y1R-478JLMTIwh2HLEZNd7xM,in.reuters.com,1406858690472
338927,"WRAPUP 1-Central European factory activity slows, Poland nears stagnation",http://in.reuters.com/article/2014/07/01/centraleurope-pmi-idINL6N0PC2A020140701,Reuters,0,dZdgzuFO1Td5IiMTZwgLfLV2KNHRM,in.reuters.com,1404219332381
125223,UPDATE 2-Yellen says Fed mulling stricter rules for Wall Street,http://www.reuters.com/article/2014/04/15/usa-fed-yellen-idUSL2N0N70IV20140415,Reuters,0,d_3misxug-kW8rMcJxFZjryM6w8JM,www.reuters.com,1397705502009
